6.002355451725446267e-01 -7.173020414273526546e-01 -3.538291560563806004e-01 2.246634944002625645e-01
7.696826187841327993e-01 3.977216069265621656e-01 4.994058366953197936e-01 2.675491886837759736e-01
-2.174993256380750029e-01 -5.720972860868206444e-01 7.908215592654749271e-01 5.259149673264381653e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
