9.096636600336920342e-01 -8.199450858135438197e-03 -4.152647283597906136e-01 9.643826054361316624e-02
7.423809328313553391e-03 9.999663803488765268e-01 -3.482129667462088244e-03 7.870375991853269856e-04
4.152793188555896631e-01 8.472065389845937519e-05 9.096939486185705581e-01 6.726497942735081281e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
